entropy,executable_ext,script_ext,doc_or_media_ext,valid_pe,embedded_pe,obfuscation,suspicious_strings,label,path
0.778028860789903,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/yay
0.5865350061702354,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/CONTRIBUTING.md
0.6386253396208499,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/LICENSE
0.5441474130322219,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/PATENTS
0.5804952373191835,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/README.md
0.46862435044063705,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/codereview.cfg
0.5529459299462322,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/go.mod
0.6961359347182459,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/go.sum
0.5865461643256096,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term.go
0.6273390038379155,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_plan9.go
0.6291162892859083,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_test.go
0.639363467036073,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_unix.go
0.6181676461917646,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_unix_bsd.go
0.611547717621464,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_unix_other.go
0.6268225908374104,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_unsupported.go
0.6480722972104332,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/term_windows.go
0.634647687092765,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/terminal.go
0.6423074157786908,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/term@v0.38.0/terminal_test.go
0.5655695376879437,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/.gitattributes
0.5315293869638432,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/.gitignore
0.5865350061702354,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/CONTRIBUTING.md
0.6386253396208499,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/LICENSE
0.5441474130322219,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/PATENTS
0.5837677082141578,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/README.md
0.46862435044063705,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/codereview.cfg
0.5679812240920116,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/go.mod
0.7235918778898521,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/net@v0.48.0/go.sum
0.5655695376879437,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/.gitattributes
0.5315293869638432,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/.gitignore
0.5865350061702354,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/CONTRIBUTING.md
0.6386253396208499,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/LICENSE
